SMILES,molaff,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MinPartialCharge,PEOE_VSA2,NumRotatableBonds
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c(c(O)cc2O)c(c23)oc4c(c3=O)cc(O)c(c4)O,-3.19,13.96880001,0.980870425,0.19132145,-0.507279482,4.794537184,10
COc1cccc(OC)c1C(=O)OCc2c(ccc(c2)O)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,-4.3196,13.83027795,1.307099605,0.331204285,-0.507949312,0,15
COC(=O)[C@@](C)(CC1)C[C@H]([C@]12C([O-])=O)C=3[C@@](C)(CC2)[C@@]4(C)[C@H](CC3)[C@]5(C)[C@@H](CC4)[C@](C)(CO)[C@H]([C@H](C5)O)O[C@@H]([C@H](O)[C@H]6O)OC[C@H]6O,-2.303,14.85625874,3.735472679,0.162931049,-0.549533958,4.794537184,16
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc2cc(O)cc(c23)oc(cc3=O)-c4cc(O)c(O)cc4,-5.1228,13.87550061,0.909216212,0.260645218,-0.507678013,4.794537184,11
COc(c(c1)O)cc(c12)CC[N@@H+](C)[C@@H]2Cc3cc(c(O)cc3)Oc(cc4)ccc4C[C@H]5[N@H+](C)CCc(c56)cc(OC)c(c6)OC,-1.5755,9.884105019,1.594519919,0.231217678,-0.504245078,0,16
COc(c1)c(OC)cc(c12)CC[N@@H+](C)[C@@H]2Cc3cc(c(O)cc3)Oc(cc4)ccc4C[C@H]5[N@H+](C)CCc(c56)cc(O)c(c6)OC,-3.4246,9.946046072,1.539213107,0.231217678,-0.504247711,0,16
CC(C)(C1)CC[C@](C([O-])=O)(CC2)[C@@H]1C([C@@]23C)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)CCC(=O)C5(C)C,-4.186,14.89226224,3.505069775,0.450294648,-0.549533961,4.794537184,8
CC(C)=CCCC(=C)[C@@H](CC1)[C@H]([C@@]12C)[C@H](O)C[C@H]3[C@@]2(C)CC[C@@H]4[C@]3(C)CC[C@@H](C4(C)C)O[C@H](O5)[C@H](O)[C@@H](O)[C@H](O)[C@H]5CO,-4.2644,10.98615811,2.524154924,0.201931473,-0.393566515,0,19
CC(=O)O[C@H]([C@@H](O1)C1(C)C)C[C@@H](C)C(CC2)=C([C@]23C)C[C@H](O)[C@@H]4[C@]3(C)CC[C@@H]5[C@]4(C)CCC(=O)C5(C)C,-2.25,14.99904188,3.195821933,0.260559718,-0.459648371,9.589074368,15
CC(=O)O[C@@H]([C@@]1(C([O-])=O)C)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC=C([C@]34C)[C@H]5[C@@](C)(CC4)CCC(C)(C)C5,-3.2799,14.44410591,3.318046029,0.323864002,-0.549406488,4.794537184,10
CC(=O)O[C@@H]([C@@]1(C([O-])=O)C)CC[C@@]2(C)[C@H]1CC[C@]3(C)[C@@H]2CC=C([C@]34C)[C@H]5[C@@](C)(CC4)CC[C@@H](C)[C@@H]5C,-1.6779,14.45284894,3.321565296,0.33040875,-0.549406488,4.794537184,10
CC(=O)OC(C)(C)[C@H](C1)Oc(c12)ccc3c2oc(=O)cc3,-3.1081,12.29805593,0.779695715,0.626983937,-0.485486641,4.794537184,5
C[C@H]1[C@H](C)CC[C@](C([O-])=O)(CC2)[C@@H]1C([C@@]23C)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)C[C@@H](O)[C@H](O)C5(C)C,-0.7584,14.43218693,3.615040916,0.54213151,-0.549533775,0,10
COc1c(OC)ccc(C2)c1CN(CC3)C=2c(c4)c3cc(c45)OCO5,-4.5288,9.02044383,0.023690004,0.840825794,-0.492856856,0,4
Oc1cc(OC)cc(c12)oc(cc2=O)-c(c3)ccc(OC)c3-c(c(O)cc4O)c(c45)oc(cc5=O)-c6ccc(O)cc6,-4.0389,14.12765852,0.907149875,0.202585985,-0.507966213,9.589074368,11
C1=CC[N@@H+](CC2)[C@H]3[C@]1(CC)CC(C(=O)OC)=C4Nc(c5[C@]234)cccc5,-1.5501,13.96095801,0.296691704,0.638852292,-0.465604195,0,4
[O-]C(=O)/C(C)=C/C=C/[C@@](C)(OC1=O)[C@H](CC2)[C@@]([C@@]123)(OC(=O)C)CCC(C)=CC3,-4.0007,14.729901,2.213342479,0.318235918,-0.545178255,9.589074368,8
COc1c(C)c(O)cc(c12)C(=O)c3c(C2=O)cccc3,-1.8565,13.30931878,0.778335223,0.736092054,-0.507516833,9.589074368,4
C1CC[C@@H]2CN(C(=O)CCC3)[C@H]3[C@H]([C@H]2[N@@+]14[O-])CCC4,-5.3286,14.95121626,1.136842404,0.495118988,-0.632570623,4.794537184,0
CC(C)=CCc(c(O)cc1O)c(c12)oc(-c3ccc(cc3)OC)c(c2=O)O[C@H](O4)[C@H](O)[C@H](O)[C@@H](O)[C@@H]4C,-2.1083,15.04193986,1.35496037,0.309539171,-0.507374129,4.794537184,15
O=C(O1)C=C[C@@]12[C@]3(CC2)C=CC(=O)O3,-4.5136,11.56011291,1.012935563,0.523779461,-0.446963347,0,0
CC(C)=CCc(c(O)cc1O)c(c12)oc(c(c2=O)O)-c3ccc(cc3)OC,-5.0901,13.71770941,1.018890884,0.599781862,-0.507374129,4.794537184,10
COc(c1)c(OC)cc(CC2)c1c(c3C)[n+]2cc(c34)c(OC)c(cc4)OC,-4.1054,9.05794383,0.019035691,0.660520575,-0.492858721,0,9
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@H](Cc2cc(OC)c(O)cc2)[C@@H](Cc3cc(OC)c(O)cc3)CO[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,-3.7756,10.39597895,1.797002719,0.095059762,-0.504254605,0,27
CC(C)=CCc1c(OC)c(O)cc(c12)oc3c(c2=O)c(O)c(c(c3)OC)CC=C(C)C,-0.851,14.7880041,1.362343383,0.407233799,-0.506588055,4.794537184,14
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)cc(c23)occ(c3=O)-c4cc(O)c(cc4)OC,-5.5915,13.88141568,0.998870663,0.370156193,-0.504239951,4.794537184,11
CC(C)C[C@@H](C1=O)NC(=O)[C@@H](N1)Cc2ccccc2,-5.4226,13.2856787,0.994659864,0.855940369,-0.342500292,9.589074368,6
C[S@@](=O)CCCC/C(=N\OS([O-])(=O)=O)S[C@H](O1)[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,-2.8037,12.38416154,1.271897873,0.077114295,-0.714458552,8.492709555,14
CC(C)CCC[C@@H](O)[C@@H](C1=O)C[C@H](O1)CO,-4.3447,12.69776467,2.551212286,0.670455252,-0.459606556,4.794537184,10
CC(C)=CCC/C(C)=C/Cc1c(O)ccc(c12)ccc(=O)o2,0.4549,12.21462267,0.89146044,0.640781305,-0.507518105,0,9
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)ccc2[C@H](CC3=O)Oc(c34)cc(O)cc4,-4.3093,13.41455305,0.991956675,0.472356989,-0.507822381,4.794537184,9
CC[C@H](C)\C=C(C)\C=C\C(NC1)=CC(C=12)=C(Cl)C(=O)[C@@](C)(C2=O)OC(=O)C,-3.5136,13.68060625,0.396896534,0.438665897,-0.442530809,14.38361155,10
c1cc(O)c(OC)c(c12)oc3c(c2=O)cccc3,-4.2718,12.91996221,0.56409675,0.666279355,-0.50415544,4.794537184,3
COc1cc(O)cc(c12)oc3c(c2=O)ccc(c3)O,-4.5397,13.07123205,0.603939909,0.654836726,-0.50782198,4.794537184,4
C1C(=O)C=C(C)[C@H](C1(C)C)CO[C@H](O2)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO,-4.3052,13.12098381,2.194481182,0.541843125,-0.393566515,4.794537184,11
c1c(O)c(O)c(O)cc1C(=O)OC[C@@H]2[C@@H](OC(=O)c3cc(O)c(O)c(c3)O)[C@H](O)[C@@H](OC(=O)c4cc(O)c(O)c(c4)O)[C@@H](O2)OC(=O)c5cc(O)c(O)c(c5)O,-6.1794,14.59272277,1.282666518,0.063031251,-0.50414374,0,22
c1c(O)c(O)cc(c12)cc(C([O-])=O)cc2-c3cc(O)c(O)cc3,-5.7273,11.7915067,0.606553288,0.534398603,-0.544814363,0,6
OC[C@](C)(O)[C@H](C)C[C@H](O)[C@](C)(O)[C@@H]1CC[C@@](O)([C@@]12C)C=3[C@H](CC2)[C@]4(C)[C@H](C(=O)C3)C[C@H](O)[C@H](C4)O,-4.3145,15.37751823,3.09623183,0.279513331,-0.393385755,4.794537184,18
[nH]1cccc1-c2c(C(=O)OC)[nH]c(=O)c(c23)cccc3,-3.3138,12.78579145,0.160756803,0.700210798,-0.464329022,4.794537184,3
CC(C)=CCc(c1O)c(OC)c(CC=C(C)C)c(c12)n(C)c3c(c2=O)cccc3O,-4.2353,14.68247917,0.272573224,0.454340243,-0.506652605,4.794537184,13
c1cc(O)ccc1C[C@@](O)([C@@H](C)O)C(=O)OCc2ccc(cc2)O[C@H](O3)[C@H](O)[C@H](O)[C@H](O)[C@@H]3CO,-4.9352,14.23329298,1.194216926,0.211317094,-0.507966645,0,17
CC(C)CC(=O)OC[C@](C1)(O)[C@@H](C2)CC[C@H]([C@]123)[C@@]4(C)[C@H](CC3)[C@@](C([O-])=O)(C)CCC4,-4.1984,13.79569298,3.382062378,0.689690995,-0.549557114,4.794537184,10
CC(=O)c1cc(OC)c(cc1)O[C@H](O2)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO[C@@H]([C@H](O)[C@H]3O)OC[C@H]3O,-2.885,12.73137132,1.570392518,0.236235898,-0.492842274,4.794537184,15
C=C(C)C(=O)O[C@@H](C1)[C@H]([C@@H](C(=O)O2)COC)[C@H]2CC(=C)C(O3)=CC(=O)[C@@]13C,-2.7282,13.78217946,1.863414929,0.546599146,-0.478880191,9.589074368,7
C/C=C(C)\C(=O)O[C@@H](C1)[C@H](C(=C)C(=O)O2)[C@H]2CC(=C)C(O3)=CC(=O)[C@@]13C,-3.1664,13.67270577,1.737108021,0.557537218,-0.478879962,4.794537184,5
OC[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)OCC/C(C)=C/C(=O)NCCC[C@H](C2=O)NC(=O)[C@@H](N2)CCCNC(=O)\C=C(C)\CCO,-4.4022,14.07033007,1.520234981,0.060115584,-0.396043714,19.17814874,24
OC[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)OC(C)(C)[C@H](C2)CC[C@](O)(CO)[C@@H]([C@H]23)CC(=O)[C@]3(C)O,-3.2094,14.39176208,3.216005955,0.250327833,-0.393566515,4.794537184,15
COc(c1)c(OC)cc(CC2)c1[C@H]([N@@+]23[O-])C[C@H]([C@H](C3)CC)C[C@H]4[NH2+]CCc(c45)cc(OC)c(c5)OC,-3.058,16.30857424,1.915859689,0.463421877,-0.632329686,0,12
C[C@]1(O)C(Cl)=C(OC)C(=O)c(oc2=O)c1c(c23)cc(OC)cc3O,-3.3268,13.13966223,0.993927154,0.850932857,-0.506884452,4.794537184,7
C[C@@H]1O[C@H](CC([O-])=O)C[C@@](O)([C@]12O)C(=O)c3c(C2=O)c(O)ccc3,-2.8282,14.00779856,1.220696301,0.59525942,-0.550067931,9.589074368,6
[O-]C(=O)C(=C)[C@H](C1)[C@@H](O)C[C@@H](C)[C@@H](C12)CC(=O)C=2C,-3.7268,13.09049816,2.02848167,0.74023666,-0.545176439,4.794537184,5
OC[C@H]1[C@H](O)[C@@H](O)[C@@H](O1)Oc(c2=O)c(-c3cc(O)c(O)cc3)oc(c24)cc(O)cc4O,-3.7641,14.19255397,0.984966195,0.275660118,-0.507678166,4.794537184,11
CC(C)(O)[C@H](O)CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/C[C@](O)(C(=O)c1c(O)c(C)c2[O-])C(=O)c3c(O)cc(C)c2c13,-1.8253,15.04560772,1.544170559,0.153634804,-0.871760423,9.589074368,24
COc1cc(CO)cc(c12)C(=O)c3c(C2=O)c(O)cc(c3)O,-6.249,13.41666816,0.870376328,0.660153562,-0.507797319,9.589074368,6
CC(C)=CCc(c1O)c(OC)c([C@H](CC([O-])=O)CCC)c(c12)O[C@@H](C)[C@H](C)C2=O,-3.0661,14.57815185,2.195568281,0.667227888,-0.550148287,4.794537184,15
C1=C[C@H](O)[C@@](C)(C(=O)O2)[C@@H]([C@@H]3C([O-])=O)[C@]12[C@@H]([C@]345)CC[C@H](C5)C(=C)C4,-3.6151,13.89553368,1.96609833,0.561553355,-0.549827793,4.794537184,3
COc(c1O)c(O)c(OC)c(c12)oc(cc2=O)-c3ccc(cc3)OC,-2.6652,13.37828513,0.883122927,0.750637704,-0.503547838,4.794537184,9
[O-]C(=O)CCC(=O)N(C)CCCCCNC(=O)CCC(=O)NCCCCCNC(=O)C,-1.5459,13.35874552,1.325085013,0.243479742,-0.550156315,19.17814874,20
c1ccccc1[C@H]2[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@@H](CC2)c3ccccc3,-5.3353,13.03499182,1.234506792,0.77359771,-0.457924857,9.589074368,6
OC/C(C)=C/CC[C@H](C)C(=CC1)[C@@H]([C@@]12C)CC3=C(O2)CC[C@@H](C3=O)O,-4.4366,13.81283773,2.094003184,0.748458898,-0.490536432,4.794537184,10
c1c(O)c(O)c(O)cc1C(=O)O[C@H]([C@H]2CO)[C@H](OC(=O)c3cc(O)c(O)c(c3)O)[C@@H](OC(=O)c4cc(O)c(O)c(c4)O)[C@@H](O2)OC(=O)c5cc(O)c(O)c(c5)O,-1.7882,14.89318284,1.334153228,0.063031251,-0.50414374,0,22
CC(=O)O[C@@H]([C@H](C)[C@H]1O)[C@@H](C=C(C([O-])=O)[C@H]2C3)[C@H]1[C@H]2[C@@H]([C@@H]3[C@@]45C)[C@@H]6[C@@](O5)(O)[C@H](C)[C@H](CC4)OC6=O,-2.4776,15.01690936,2.914735056,0.518996999,-0.54516745,9.589074368,8
CC(C)CC(=O)O[C@@H]([C@H]([C@]1(O)CO)[C@@H]2[C@H](O3)[C@@H]13)OC=C2CO[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,-2.9098,13.75014038,2.430951357,0.158192639,-0.461875368,4.794537184,16
CC(=O)O[C@@H](C1=C)CC[C@](C)(C2)[C@@H]1CC(=C(C)C(=O)O3)[C@@]23O,-2.7313,12.91693227,1.843088099,0.593965357,-0.45803004,4.794537184,5
COC(=O)[C@@](C)(C(=O)C=C1)[C@H]2[C@H](OC(=O)C)[C@@H](O)c(c3[C@@]12C)cc(C(C)C)cc3O,-3.1847,14.34784081,2.039597497,0.575706824,-0.507617955,14.38361155,11
[O-]C(=O)CC[C@@H](C([O-])=O)N(C1=O)CC(=C1[C@]23C)[C@H](OC)[C@H]([C@H]2C(C)(C)CCC3)OC(=O)/C=C/C=C/C=C/C,-1.689,15.40260745,1.757819497,0.235138467,-0.550170247,4.794537184,15
C[C@@H]1C(=O)O[C@@H]([C@]12O)C3[C@@](C)(CC2)CCCC=3C,-4.5159,13.10457558,2.15773904,0.530712939,-0.454391377,4.794537184,4
C\C=C(C)\C(=O)O[C@@H]1[C@@H](C)[C@](O)([C@@H]2[C@@](O)(C(=O)C(C)=C2)CC(=C3)CO)[C@@H]3[C@H](C4(C)C)[C@@]14OC(=O)[C@@H](C)CC,-2.9393,15.16425368,2.538907354,0.271425994,-0.454317933,9.589074368,17
[O-]C(=O)/C=C/[C@@H]1[C@@](C)(O)[C@H](O)[C@H](OC(=O)C)[C@@H]([C@]12C)C(C)(C)CCC2,-3.3766,13.20558769,2.718278009,0.573990828,-0.545479076,4.794537184,10
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)O[C@H](C2(C)C)C(=O)OC2,-4.1175,12.81969341,2.523646175,0.43001463,-0.463056422,0,9
[O-]C(=O)C1=CCC[C@@H]([C@@]12CO)[C@@](C)([C@H](C)CC2)CC[C@@H](CO)CCO,-4.3439,13.05703496,2.609949905,0.609778647,-0.545154774,0,13
c1c(O)c(O)cc(c12)[C@H]([C@@H](C([O-])=O)C(C([O-])=O)=C2)c(c3)ccc(O)c3O,-0.422,12.4435793,1.028080564,0.517278018,-0.549459742,0,7
[O-]C(=O)C[C@@](C)(O)CC(=O)O[C@@H]([C@H](O)[C@H]1CO)[C@@H](O)[C@@H](O1)OCCc2ccccc2,-3.8925,13.70067532,1.155675811,0.303210352,-0.550056202,4.794537184,15
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)c(c2O)c(O)c([C@H](O3)[C@H](O)[C@H](O)[C@@H](O)[C@@H]3C)c(c24)oc(cc4=O)-c5ccc(O)cc5,-0.5804,14.83754344,1.107429068,0.171607346,-0.507966213,4.794537184,15
C[C@H]1[C@H](O)[C@@H](O)[C@@H](O)[C@@H](O1)O[C@H]([C@H](O)[C@H](O)[C@@H]2CO)[C@@H](O2)Oc(c3=O)c(-c4ccc(O)cc4)oc(c35)cc(cc5O)O[C@H](O6)[C@H](O)[C@H](O)[C@H](O)[C@@H]6CO,-4.8479,15.63766244,1.359815476,0.099193115,-0.507966213,4.794537184,22
OC[C@](C)(C1)C[C@@H]([C@@](C)(C2)O)[C@H]1[C@H](O)C(=C23)COC3=O,-6.9538,12.90482096,1.975360738,0.605286848,-0.457674531,0,6
CC(C)(C1)C[C@@H]([C@@](C)(C2)O)[C@H]1[C@H](O)C(=C23)COC3=O,-3.4079,12.87329204,1.957645975,0.650535227,-0.457674531,0,5
O=C1O[C@H](C)CCCCCCCc(c12)cc(O)cc2O,-5.655,13.46553552,1.352692809,0.712264268,-0.50781186,0,3
c1cc(O)ccc1\C=C\C(=O)O[C@H]2C[C@@H](CO)[C@H]([C@@H]23)[C@H](OC=C3C)O[C@H](O4)[C@H](O)[C@H](O)[C@H](O)[C@@H]4CO,-4.6438,13.93377825,1.057801925,0.209488255,-0.507966251,0,14
c1c(O)c(O)c(O)cc1C(=O)O[C@@H]([C@H](O)[C@H]2CO)[C@@H](OC(=O)c3cc(O)c(O)c(c3)O)[C@@H](O2)OC(=O)c4cc(O)c(O)c(c4)O,-3.8577,14.32420876,1.242090814,0.0902104,-0.50414374,0,18
COc(cc1)cc(c12)O[C@@H]3[C@H]2COc4c3ccc(c4)OC,-5.705,9.008435138,0.855258225,0.847488921,-0.496624439,0,4
C[C@@]12[C@H](O)C(=O)[C@](C(C)(C)OC3)(C(=O)C=C4)[C@]34[C@H]2CC[C@]5(C)[C@H](OC(=O)[C@@H]([C@]156)O6)c7ccoc7,-3.1554,15.93255645,1.499221241,0.379295678,-0.47218929,9.589074368,6
CC(C)=CCc(c1O)c(O)c(CC=C(C)C)c(c12)[nH]c3c(c2=O)cccc3O,-2.9192,14.3231957,0.130566421,0.386286175,-0.50713372,4.794537184,11
COc1c(OC)cc(CC[NH2+]2)c3[C@H]2Cc(c4c13)cc(O)c(c4)OC,-5.1407,9.309688563,1.136964758,0.901749542,-0.504247487,0,7
COc(cc1)c(OC)c(c12)oc3c(c2=O)cccc3,-4.9467,13.05263003,0.62895979,0.661276696,-0.492714108,4.794537184,4
OC[C@@H]1[C@H](O)[C@H](OC(=O)C)[C@@H]([C@H](O1)O)OC(=O)/C=C/c2ccc(O)cc2,-4.7698,13.14112158,0.9404186,0.392486851,-0.507966251,4.794537184,10
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(c(OC)c2oc(=O)c3c4c25)cc5c(=O)oc4c(c(c3)O)OC,-0.5875,13.64706769,0.814346347,0.174788197,-0.504137838,0,12
CC1=CC(=O)[C@H](C(C)(C)CCC2)[C@]2(C)[C@@]1(O3)CC[C@]34CC(=O)OC4,-6.0464,14.63041932,2.45431587,0.636288243,-0.462500425,9.589074368,4
Oc1cc(O)cc([O-])c1C(=O)[C@H](C(c2ccc(O)cc2)c3ccc(O)cc3)c(c4=O)coc(c45)cc(O)cc5O,-2.4325,15.50741546,1.06510723,0.171817184,-0.871789821,9.589074368,12
c1ccccc1C(=O)C[C@@H](O)CCc2ccccc2,-4.2466,13.1520627,0.950148173,0.803368516,-0.392645919,4.794537184,7
C1CC[C@](C([O-])=O)(C)[C@H]2CC[C@H](C=3[C@]12C)C[C@](C)(C=C)C(=O)C3,-4.0292,14.22416942,2.033472385,0.735939681,-0.549556909,4.794537184,5
CN1C(=O)[C@@](C2)([C@@H](C)CC3)[N@@H+]3C[C@]1(C4)[C@H]2C(C)(C)[C@@]45c6c(NC5=O)c7c(cc6)OC(C)(C)CC7=O,-1.973,15.77577873,0.985428241,0.597463469,-0.486548286,14.38361155,6
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O2)Oc(c(c3)OC)c(OC)cc3[C@H]4OC[C@H]([C@H]45)[C@H](OC5)c6cc(OC)c(c(c6)OC)O[C@H](O7)[C@H](O)[C@@H](O)[C@H](O)[C@H]7CO,-6.2656,10.02185457,2.42339039,0.081086533,-0.492700503,0,30
c1cccc(c12)[nH]cc2C[C@@H](C(=O)N[C@@H](C(C)C)C(=O)N([C@@H]34)CCC3)NC(=O)[C@@H](C)NC(=O)CNC(=O)[C@H](C(C)C)NC4=O,-3.0736,15.80129578,0.484146549,0.285961528,-0.360888473,28.7672231,9
COC(=O)C[C@H](O[C@@H]1C)C[C@@](O)([C@]12O)C(=O)c3c(C2=O)cccc3O,-5.6444,14.22654628,1.245965427,0.634210315,-0.50717082,14.38361155,7
COC(=O)C[C@H](O[C@@H]1C)C[C@]([C@@]123)(O3)C(=O)c4c(C2=O)c(O)ccc4,-5.1651,13.91791816,1.090523251,0.636892463,-0.507170802,14.38361155,5
Oc1cccc(o2)c1c(=O)c(c3OC)c2cc(c3[C@]45O)O[C@H]5OC=C4,-5.4981,13.75192326,0.675891545,0.654686434,-0.507037039,4.794537184,4
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(c2=O)c(-c(cc3O)cc(O)c3OC)oc(c24)cc(O)cc4O,-0.5822,14.50551459,1.095153237,0.223788744,-0.507678166,4.794537184,14
COC(=O)CCc1c(O)cc(O)cc1,-4.7745,11.80971592,0.858861778,0.712743189,-0.507822966,4.794537184,6
CCOC(=O)c1c(O)cc(O)cc1O,-2.3589,12.07723876,0.810294824,0.616381655,-0.507678664,0,6
c1ccc(CC([O-])=O)cc1C([O-])=O,-4.5746,10.7739777,1.004328704,0.554560525,-0.549806214,0,3
CCc1cc(OC)c(O)c(c1)OC,-5.1786,7.930396353,1.095053855,0.776292646,-0.501699483,0,7
[O-]C(=O)/C(C)=C/CC[C@@](C)(O)C=C,0.0523,11.09561218,1.67175342,0.495464023,-0.545190244,0,8
N#CCc1cn(OC)c(c12)cccc2,-5.2262,8.995766527,0.310208333,0.716372147,-0.417084548,0,3
COc1cc(O)cc(c12)oc(=O)cc2,-4.7939,11.4431185,0.489328704,0.695448164,-0.507678058,0,3
OCCC(=O)c1cc(OC)c(O)cc1,-4.7569,12.39778014,0.964825969,0.703875601,-0.504254321,4.794537184,7
[O-]C(=O)c(c1=O)c(C)n(C)c(c12)cccc2,-5.4853,12.53743197,0.028055556,0.684199442,-0.54459538,4.794537184,3
N1CC(=O)N[C@@H](C1=O)Cc2ccc(O)cc2,-4.7709,12.44035368,0.608195389,0.631299412,-0.507966645,9.589074368,3
c1cc(O)cc(c12)oc(c2)-c3cc(O)cc(c3)O,-4.7003,8.263799131,0.276635488,0.612151416,-0.50782202,0,4
c1ccccc1C(=O)c2c(O)cc(OC)cc2O,-2.7572,13.05097754,0.778457194,0.813092362,-0.50689331,4.794537184,6
CCOC(=O)CC1(O)C=CC(=O)C=C1,-3.8844,12.1066336,1.32522538,0.662047576,-0.465872281,9.589074368,5
C1C[C@@H](C)[C@@H]2CC[C@@](C)(OO3)O[C@H]4O[C@@H]([C@H](C)[C@H]1[C@@]234)OC,-3.8203,9.486322279,4.126120796,0.696614753,-0.355474724,0,5
CC[C@H](C)C(=O)O[C@@H](C[C@@H](C)C1)[C@@H](C=12)[C@H]([C@@H](C)C=C2)CC[C@H](O3)C[C@@H](O)CC3=O,-2.5549,14.26946282,2.327613331,0.671999392,-0.462187767,9.589074368,11
[O-]P(=O)(O)O[C@H]1[C@H](OP([O-])(=O)O)[C@@H](OP([O-])(=O)O)[C@H](OP([O-])(=O)O)[C@@H](OP([O-])(=O)O)[C@H]1OP([O-])(=O)O,-1.7701,12.26313,2.9708016,0.106439801,-0.756246599,27.39028971,18
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC(C1=O)=C(C)C(=O)c(c12)cccc2,-3.8815,14.06749774,1.206828372,0.319215731,-0.288951744,9.589074368,17
c1ccccc1C(=O)C[C@@H]2CCC[C@@H]([N@H+]2C)C[C@H](O)c3ccccc3,-2.723,14.05614043,1.169876152,0.79548824,-0.388172594,4.794537184,8
OCC1=C[C@@H]([C@H](O)[C@@H](O)[C@@H]1O)[NH2+][C@@H](C2)[C@H](O)[C@@H](O)[C@@H]([C@H]2CO)O[C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO,-6.4084,9.536704646,2.471001544,0.145759952,-0.395979539,0,18
c1cc(O)ccc1\C=C\c2cc(O)cc(c23)O[C@@H](c4ccc(O)cc4)[C@@H]3c5cc(O)cc(c5)O,-3.456,10.13225909,0.878193715,0.254950809,-0.507966607,0,9
C1CCC(=C)[C@@H]([C@]12C)CC3[C@H](C2)OC(=O)C=3C,-5.2899,12.64033754,1.673417423,0.472498256,-0.454441672,0,2
CC(C)[C@H](C(=O)C1)CC(=O)[C@@H](C)CC/C=C1\C,-3.9795,13.78325397,2.404922052,0.652362798,-0.299388175,9.589074368,5
c1cc(O)ccc1\C=C\C(=O)C(C2=O)=C([O-])C([C@H](O3)[C@H](O)[C@@H](O)[C@H](O)[C@H]3CO)=C([O-])[C@]2(O)[C@H](O4)[C@H](O)[C@@H](O)[C@H](O)[C@H]4CO,-3.093,15.51713529,1.167040845,0.101291228,-0.872899686,9.589074368,17
O1C[C@H](C)CC[C@@]12[C@@H](C)[C@@H]3[C@]4(C)[C@@H](C[C@@H]3O2)[C@H]5[C@H](CC4)[C@]6(C)C(=CC5)C[C@@H](O)C[C@H]6O[C@H](O7)[C@@H]([C@H]([C@@H](O)[C@H]7C)O[C@@H]([C@H](O)[C@H]8O)OC[C@H]8O)O[C@H](O9)[C@H](O)[C@H](O)[C@@H](O)[C@@H]9C,-4.9412,11.13420357,3.622560914,0.173106056,-0.392694222,0,20
COc(c(c1)O)cc(CC2)c1[C@@H]([N@+]23C)Cc4c(C3)cc(c(c4)O)OC,-3.0142,9.701907951,1.351583493,0.82414352,-0.504247711,0,7
[O-]C(=O)Cc1c[nH]c(c12)cccc2,-5.3161,10.94280738,0.281041667,0.718635482,-0.549804822,0,2
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O1)Oc(cc2)cc(c23)oc(c3)-c4cc(cc(c4)O)O[C@H](O5)[C@H](O)[C@@H](O)[C@H](O)[C@H]5CO,-4.5988,8.974200029,0.989808754,0.153035481,-0.507798018,0,16
COC[C@H]1[C@H](O)[C@H](O)[C@H](NC(=O)C)[C@@H](O1)OC(C)(C)[C@@H](CC2)O[C@@H]([C@]23C)CCC(=C3)[C@H]4CC[C@@H]([C@@]45C)[C@]6(C)[C@H]([C@H](C5)O)O[C@@H](C(C)(C)O)CC6,-3.2814,13.85685455,1.93324984,0.235589209,-0.390380349,4.794537184,21
